[2025-10-27 20:32:33] [INFO    ] discord.client: logging in using static token
[2025-10-27 20:54:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598488261, 'seq_ack': 7}}.
[2025-10-27 20:54:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598488261}}
[2025-10-27 20:54:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598493273, 'seq_ack': 7}.
[2025-10-27 20:54:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598493273, 'seq_ack': 7}}.
[2025-10-27 20:54:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598493273}}
[2025-10-27 20:54:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598498288, 'seq_ack': 7}.
[2025-10-27 20:54:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598498288, 'seq_ack': 7}}.
[2025-10-27 20:54:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598498288}}
[2025-10-27 20:55:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598503300, 'seq_ack': 7}.
[2025-10-27 20:55:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598503300, 'seq_ack': 7}}.
[2025-10-27 20:55:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598503300}}
[2025-10-27 20:55:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598508303, 'seq_ack': 7}.
[2025-10-27 20:55:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598508303, 'seq_ack': 7}}.
[2025-10-27 20:55:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598508303}}
[2025-10-27 20:55:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598513318, 'seq_ack': 7}.
[2025-10-27 20:55:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598513318, 'seq_ack': 7}}.
[2025-10-27 20:55:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598513318}}
[2025-10-27 20:55:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:55:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:55:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598518329, 'seq_ack': 7}.
[2025-10-27 20:55:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598518329, 'seq_ack': 7}}.
[2025-10-27 20:55:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598518329}}
[2025-10-27 20:55:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598523342, 'seq_ack': 7}.
[2025-10-27 20:55:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598523342, 'seq_ack': 7}}.
[2025-10-27 20:55:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598523342}}
[2025-10-27 20:55:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598528345, 'seq_ack': 7}.
[2025-10-27 20:55:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598528345, 'seq_ack': 7}}.
[2025-10-27 20:55:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598528345}}
[2025-10-27 20:55:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598533357, 'seq_ack': 7}.
[2025-10-27 20:55:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598533357, 'seq_ack': 7}}.
[2025-10-27 20:55:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598533357}}
[2025-10-27 20:55:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598538370, 'seq_ack': 7}.
[2025-10-27 20:55:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598538370, 'seq_ack': 7}}.
[2025-10-27 20:55:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598538370}}
[2025-10-27 20:55:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598543374, 'seq_ack': 7}.
[2025-10-27 20:55:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598543374, 'seq_ack': 7}}.
[2025-10-27 20:55:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598543374}}
[2025-10-27 20:55:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598548388, 'seq_ack': 7}.
[2025-10-27 20:55:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598548388, 'seq_ack': 7}}.
[2025-10-27 20:55:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598548388}}
[2025-10-27 20:55:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598553391, 'seq_ack': 7}.
[2025-10-27 20:55:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598553391, 'seq_ack': 7}}.
[2025-10-27 20:55:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598553391}}
[2025-10-27 20:55:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:55:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:55:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598558399, 'seq_ack': 7}.
[2025-10-27 20:55:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598558399, 'seq_ack': 7}}.
[2025-10-27 20:55:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598558399}}
[2025-10-27 20:56:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598563405, 'seq_ack': 7}.
[2025-10-27 20:56:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598563405, 'seq_ack': 7}}.
[2025-10-27 20:56:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598563405}}
[2025-10-27 20:56:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598568421, 'seq_ack': 7}.
[2025-10-27 20:56:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598568421, 'seq_ack': 7}}.
[2025-10-27 20:56:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598568421}}
[2025-10-27 20:56:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598573424, 'seq_ack': 7}.
[2025-10-27 20:56:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598573424, 'seq_ack': 7}}.
[2025-10-27 20:56:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598573424}}
[2025-10-27 20:56:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598578440, 'seq_ack': 7}.
[2025-10-27 20:56:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598578440, 'seq_ack': 7}}.
[2025-10-27 20:56:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598578440}}
[2025-10-27 20:56:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598583454, 'seq_ack': 7}.
[2025-10-27 20:56:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598583454, 'seq_ack': 7}}.
[2025-10-27 20:56:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598583454}}
[2025-10-27 20:56:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598588455, 'seq_ack': 7}.
[2025-10-27 20:56:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598588455, 'seq_ack': 7}}.
[2025-10-27 20:56:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598588455}}
[2025-10-27 20:56:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598593466, 'seq_ack': 7}.
[2025-10-27 20:56:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598593466, 'seq_ack': 7}}.
[2025-10-27 20:56:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598593466}}
[2025-10-27 20:56:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:56:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:56:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598598471, 'seq_ack': 7}.
[2025-10-27 20:56:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598598471, 'seq_ack': 7}}.
[2025-10-27 20:56:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598598471}}
[2025-10-27 20:56:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598603485, 'seq_ack': 7}.
[2025-10-27 20:56:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598603485, 'seq_ack': 7}}.
[2025-10-27 20:56:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598603485}}
[2025-10-27 20:56:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598608490, 'seq_ack': 7}.
[2025-10-27 20:56:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598608490, 'seq_ack': 7}}.
[2025-10-27 20:56:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598608490}}
[2025-10-27 20:56:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598613499, 'seq_ack': 7}.
[2025-10-27 20:56:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598613499, 'seq_ack': 7}}.
[2025-10-27 20:56:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598613499}}
[2025-10-27 20:56:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598618514, 'seq_ack': 7}.
[2025-10-27 20:56:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598618514, 'seq_ack': 7}}.
[2025-10-27 20:56:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598618514}}
[2025-10-27 20:57:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598623517, 'seq_ack': 7}.
[2025-10-27 20:57:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598623517, 'seq_ack': 7}}.
[2025-10-27 20:57:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598623517}}
[2025-10-27 20:57:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598628529, 'seq_ack': 7}.
[2025-10-27 20:57:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598628529, 'seq_ack': 7}}.
[2025-10-27 20:57:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598628529}}
[2025-10-27 20:57:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598633544, 'seq_ack': 7}.
[2025-10-27 20:57:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598633544, 'seq_ack': 7}}.
[2025-10-27 20:57:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598633544}}
[2025-10-27 20:57:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598638559, 'seq_ack': 7}.
[2025-10-27 20:57:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598638559, 'seq_ack': 7}}.
[2025-10-27 20:57:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598638559}}
[2025-10-27 20:57:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:57:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:57:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598643568, 'seq_ack': 7}.
[2025-10-27 20:57:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598643568, 'seq_ack': 7}}.
[2025-10-27 20:57:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598643568}}
[2025-10-27 20:57:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598648580, 'seq_ack': 7}.
[2025-10-27 20:57:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598648580, 'seq_ack': 7}}.
[2025-10-27 20:57:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598648580}}
[2025-10-27 20:57:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598653582, 'seq_ack': 7}.
[2025-10-27 20:57:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598653582, 'seq_ack': 7}}.
[2025-10-27 20:57:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598653582}}
[2025-10-27 20:57:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598658594, 'seq_ack': 7}.
[2025-10-27 20:57:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598658594, 'seq_ack': 7}}.
[2025-10-27 20:57:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598658594}}
[2025-10-27 20:57:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598663596, 'seq_ack': 7}.
[2025-10-27 20:57:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598663596, 'seq_ack': 7}}.
[2025-10-27 20:57:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598663596}}
[2025-10-27 20:57:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598668611, 'seq_ack': 7}.
[2025-10-27 20:57:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598668611, 'seq_ack': 7}}.
[2025-10-27 20:57:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598668611}}
[2025-10-27 20:57:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598673624, 'seq_ack': 7}.
[2025-10-27 20:57:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598673624, 'seq_ack': 7}}.
[2025-10-27 20:57:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598673624}}
[2025-10-27 20:57:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598678636, 'seq_ack': 7}.
[2025-10-27 20:57:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598678636, 'seq_ack': 7}}.
[2025-10-27 20:57:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598678636}}
[2025-10-27 20:58:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:58:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:58:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598683639, 'seq_ack': 7}.
[2025-10-27 20:58:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598683639, 'seq_ack': 7}}.
[2025-10-27 20:58:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598683639}}
[2025-10-27 20:58:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598688642, 'seq_ack': 7}.
[2025-10-27 20:58:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598688642, 'seq_ack': 7}}.
[2025-10-27 20:58:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598688642}}
[2025-10-27 20:58:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598693653, 'seq_ack': 7}.
[2025-10-27 20:58:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598693653, 'seq_ack': 7}}.
[2025-10-27 20:58:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598693653}}
[2025-10-27 20:58:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598698657, 'seq_ack': 7}.
[2025-10-27 20:58:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598698657, 'seq_ack': 7}}.
[2025-10-27 20:58:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598698657}}
[2025-10-27 20:58:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598703673, 'seq_ack': 7}.
[2025-10-27 20:58:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598703673, 'seq_ack': 7}}.
[2025-10-27 20:58:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598703673}}
[2025-10-27 20:58:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598708683, 'seq_ack': 7}.
[2025-10-27 20:58:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598708683, 'seq_ack': 7}}.
[2025-10-27 20:58:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598708683}}
[2025-10-27 20:58:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598713694, 'seq_ack': 7}.
